"","SRR1178014","SRR1178021","SRR1178047","SRR1178064","SRR1178074","SRR1178075"
"NM_001170432",449.320324177671,584.094305708404,454.092033609544,800.228966120853,918.599269779039,1421.65214195687
"NM_001007630",2792.44260729679,2349.23015376607,2289.97701762979,2687.48716028922,3040.57711167657,3108.06541156563
"NM_053524",397.73169436468,51.4117237298351,24.721342803958,1076.90686586186,1743.17401930824,505.677309024566
"NM_145774",875.342557472056,468.417927316275,447.586417082186,974.558537095881,1116.11840584346,1053.28883391946
"NM_001013897",1244.78371290703,1201.03499046642,1297.21993555506,722.061835909469,710.257167354927,666.836256290932
"NM_001108491",149.773441392557,117.104481829069,130.112330547147,251.934347731653,240.811001503194,194.870767868003
"NM_001024885",489.25990854902,532.682581978569,512.64258235576,414.454496156759,472.151907441656,452.231739778067
"NM_017198",818.761479612646,769.747752510586,736.435790896853,516.802824922743,567.529298486461,390.563775262876
"NM_053417",79.8791687426971,89.9705165272113,78.0673983282883,94.4753803993698,98.7595680322089,82.2239526869213
"NM_001034921",417.701486550354,339.888617991687,424.1661975837,382.962702690303,370.686597819524,458.809655993021
"NM_001108493",188.0488764151,128.529309324588,163.941536489405,317.729701938357,294.249397904184,325.606852640208
"NM_153473",394.403395667067,299.901721757371,287.548250509195,269.367304829156,282.749996147009,342.873882704462
"NM_012910",168.079084229425,109.963964644369,189.964002598835,192.887234982047,206.98923162915,239.271702318941
"NM_017204",34.94713632493,42.8431031081959,50.7438089133874,48.3623971092012,22.3223681168691,27.9561439135532
"NM_080786",8633.60682160652,6340.77926001299,3555.96999385353,10814.6192884541,9605.38264422854,11844.360384551
"NM_053366",5007.42539055783,5295.40754417301,5727.54479068542,4200.21795358865,4163.45987149483,3248.66837066026
"NM_001191602",436.007129387222,562.672754154306,627.141433237249,616.901739869695,499.885758738372,524.588818142558
"NM_001108494",1188.20263504762,1281.00878293506,1103.35256303981,1753.41807193592,1730.99818215358,1794.12664762862
"NM_001107539",2471.26178297719,2577.72670367645,1960.79282134551,2779.71312686955,2580.60104138957,2164.95667424664
"NM_031074",4140.4035798298,4535.656515721,4363.96756655132,3993.27188223765,4794.5740973445,4630.85301532741
"NM_001107540",654.010694080833,826.871889988181,791.082969726655,605.092317319773,647.348675389205,610.923968463825
"NM_001108496",1820.57938759397,1716.58033120171,1588.67155598067,1780.41103776431,1799.31815729915,1800.70456384358
"NM_033234",3973.98864494918,3093.27204441174,2996.4869725008,18080.7882773842,9514.7403009661,21090.4438641953
"NM_001100582",1792.28884866427,1266.72774856566,1065.61998718114,2176.30786991406,2782.85522523635,3065.30895616843
"NM_001106290",2682.60875027558,5785.24702304338,5774.38522968239,3166.61230374316,3234.71407075358,3665.54381078295
"NM_001107547",2263.24311437642,1769.42015836849,1416.92327965843,2461.9834249312,3187.36359292992,2965.81797341725
"NM_001134970",1690.77573838709,1953.64550173373,1773.43106535762,1571.21555259428,1528.06756290931,1838.52758207956
"NM_031544",9.98489609283714,25.7058618649175,63.7550419681021,35.9906211045218,50.7326548110662,46.8676530315451
"NM_001106288",1980.33772507937,2060.75325950422,2132.54109766774,2061.58776514339,1904.84207930617,2067.1101705492
"NM_001079884",188.0488764151,217.071722414859,178.253892849592,141.713070599055,191.43121748709,181.714935438096
"NM_001139508",980.183966446846,779.744476569165,1052.60875412642,1160.69753062083,1220.28945705551,915.974832932303
"NM_001198589",246.294103623316,377.019307352124,351.303292477297,326.727357214487,403.155496898606,263.116648598148
"NM_020656",981.848115795652,889.708441213534,915.990807051916,1008.29974438137,894.924030867208,1048.35539675825
"NM_001014022",264.599746460184,299.901721757371,323.979703062396,224.379028448503,304.395928866397,232.693786103987
"NM_017229",2291.53365330612,2516.31825588804,2062.28043917228,3069.32515607,2970.90426573604,2511.94175458545
"NM_001106285",555.825882501268,337.032411117808,444.984170471243,717.000654816646,868.543050365454,644.635789065463
"NM_080781",5661.43608463866,7404.71632053319,6905.0613821371,4948.71040187175,5627.26607164346,4903.83653824799
"NM_001013434",783.814343287716,1041.08740552916,1286.81094911129,760.301870833024,805.634558399732,710.414951215
"NM_001108500",1299.70064141763,1326.70809291713,1230.86264697601,1574.58967332283,1423.89651169726,1047.53315723138
"NM_001108501",106.505558323596,227.068446473438,209.480852180907,144.524837872846,165.050236985335,153.758791524543
"NM_001079706",91.5282141843405,49.9836202928952,75.4651517173453,167.58132951793,130.55203171381,148.003114836458
"NM_144748",3123.60832770922,2017.91015639603,2064.88268578323,2115.57369680017,602.703939155467,1202.93642780966
"NM_017100",161.4224868342,51.4117237298351,222.492085235622,472.939255451607,198.87200685938,398.786170531568
"NM_001107548",214.675265995999,225.640343036498,238.105564901279,115.282458225422,126.493419328925,81.4017131600521
"NM_001159493",164.750785531813,155.663274626445,170.447153016763,142.837777508571,151.521529035718,168.559103008189
"NM_001134574",870.350109425638,861.146372474737,921.195300273802,617.464093324453,758.960515973551,772.90515525706
"NM_001011935",3481.40043770255,2953.31790759164,3352.99475819998,3488.84083331959,3679.13212689852,3267.57987977825
"NM_001012469",29.9546882785114,49.9836202928952,46.840438996973,41.6141556521034,39.9096884513721,69.8903597838831
"NM_001009645",148.109292043751,85.6862062163918,309.66734670221,669.200611162203,283.42643154449,416.875440122691
"NM_001109154",66.5659739522476,31.418275612677,88.4763847720601,98.4118545826769,81.172247697706,79.7572341063137
"NM_198736",153.10174009017,198.506377734641,212.08309879185,83.2283113042068,95.3773910448045,111.002336127344
"NM_001109156",414.373187852741,284.192583951033,287.548250509195,647.831179881393,689.28767003302,881.440772803796
"NM_001107552",344.478915202881,241.349480842837,428.069567500114,414.454496156759,310.483847443725,334.65148743577
"NM_001039608",1111.65176500254,1089.64292238512,1182.72108467357,1150.57516843518,1218.26015086307,1017.93253426409
"NM_001191631",63.2376752546352,28.5620687387973,10.4089864437718,39.3647418330708,5.41148317984706,55.9122878271065
"NM_022849",943.57268077311,745.469994082608,1314.13453852619,2015.47478185322,980.154890949799,431.675751606337
"NM_001004415",29.9546882785114,149.950860878686,412.456087834457,24.1811985546006,17.587320334503,28.7783834404225
"NM_001107555",337.822317807657,439.855858577478,374.723511975784,577.536998036624,413.302027860819,508.144027605174
"NM_001009706",2344.78643246792,2282.1092922299,2073.99054892153,2122.32193825727,2287.70451428035,2883.59402073033
"NM_001012068",336.158168458851,322.751376748409,351.303292477297,340.223840128683,344.305617317769,393.852733370353
"NM_001143858",1349.62512188182,1342.41723072347,1413.01990974202,1458.18250818789,1394.80978960558,1585.27780780384
"NM_053767",79.8791687426971,54.2679306037148,72.8629051064024,71.9812422090437,54.1148317984706,74.8237969450984
"NM_012861",545.84098640843,1315.28326542161,1379.19070379976,574.162877308075,519.502385265318,816.483850181128
