"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001017377",78.9894818431511,-0.955711454325731,0.430012204858928,0.000855730707108631,0.0364010113815456
"NM_001135819",63.2425077944656,-1.18476582526386,0.54738047156324,0.000876124065883864,0.0370475319288034
"NM_171996",4118.26171446695,-0.966721223672181,0.440472998833014,0.000888892573135446,0.0374346628361107
"NM_173337",129.745905369342,-0.592342408652427,0.250730240596625,0.000895821634251611,0.0375737333232659
"NM_001271541",74.8409315888698,0.684635887584199,0.295805356509316,0.000902112409466273,0.0376850183954459
"NM_001135698",468.282961404456,-0.537664091893368,0.224534386450998,0.000910160581189591,0.0376969103290212
"NM_001004212",109.953126879746,0.77266218314818,0.34089392111713,0.000913313174959877,0.0376969103290212
"NM_001109118",4359.50039558293,-1.07279020849599,0.492754377193866,0.000912498103730042,0.0376969103290212
"NM_001007617",475.223377640305,-0.596851205162451,0.254828609634825,0.000922467390829644,0.0379236594007743
"NM_022523",1369.32472531151,0.485736616092801,0.198777594923366,0.0009302152695515,0.0379410637502108
"NM_053311",928.963895743013,-0.426447177662408,0.169909562840744,0.000926916833836951,0.0379410637502108
"NM_022184",504.005448007405,-0.3807656227545,0.147812543957545,0.00094044360029966,0.038207826270998
"NM_001305435",3019.37291774863,1.24524629232541,0.586397958404201,0.000952950588106526,0.0382657678014869
"NM_145782",16120.3045018208,-0.807568598461785,0.364356953528351,0.000946786284093804,0.0382657678014869
"NM_172243",1353.69670928283,0.531680564569312,0.222641814409021,0.000951724333567071,0.0382657678014869
"NM_001012179",894.83416457676,-0.490096743037438,0.20255667836911,0.000971574944852565,0.0385651970447225
"NM_021266",1312.16548213111,-0.862821123343607,0.394974635131671,0.000970649861812651,0.0385651970447225
"NM_001105897",2369.68648798673,-0.32904865646257,0.12327592779569,0.000967194248323196,0.0385651970447225
"NM_012804",7794.26200917206,-0.853471074065584,0.3915282990073,0.000983145675059239,0.0388755312733348
"NM_001100685",135.168805497067,0.738790658385576,0.329802421143485,0.000989954755479206,0.0389959363755307
"NM_001106230",414.549837420185,0.524542166989295,0.222056407118963,0.00103478189808527,0.040607350243043
"NM_001109604",6284.35503799054,0.786258950747764,0.359344910769532,0.00105145372142248,0.0406698465934337
"NM_001034081",1553.55826353953,-0.802962129419443,0.371321234853659,0.0010435935304286,0.0406698465934337
"NM_001106740",1191.28469705085,0.448851995652297,0.184259810501703,0.00105600277351676,0.0406698465934337
"NM_199115",3289.3040938557,-1.04819093386449,0.501013702677174,0.00105165851363943,0.0406698465934337
"NM_012722",833.018908113024,1.12220524566363,0.535954225961756,0.001054397958579,0.0406698465934337
"NM_001107899",204.703188825537,-1.09523583204436,0.527039857164028,0.00106705527405586,0.0408948594862267
"NM_012551",266.880855454554,-0.0656799113803999,0.166638575455185,0.00106974005026713,0.0408948594862267
"NM_058209",93.7653192637675,-0.781519633439746,0.361073627069984,0.00109516812964095,0.0411084848662326
"NM_001173471",103.166715324659,0.614342102135745,0.270272123724026,0.00108857822821242,0.0411084848662326
"NM_001025670",108.873597932823,-0.0336482036690578,0.149895218770797,0.00109286011145758,0.0411084848662326
